no;bagian;fungsi;nama;nopek;january_training;january_sertifikasi_kompetensi;january_mobile_learning;february_training;february_sertifikasi_kompetensi;february_mobile_learning;march_training;march_sertifikasi_kompetensi;march_mobile_learning;april_training;april_sertifikasi_kompetensi;april_mobile_learning;may_training;may_sertifikasi_kompetensi;may_mobile_learning;june_training;june_sertifikasi_kompetensi;june_mobile_learning;july_training;july_sertifikasi_kompetensi;july_mobile_learning;august_training;august_sertifikasi_kompetensi;august_mobile_learning;september_training;september_sertifikasi_kompetensi;september_mobile_learning;data_issue
1274;Process Engineering Area I;Engineering & Innovation;Employee_1274;ID1274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1275;Process Engineering Area I;Engineering & Innovation;Employee_1275;ID1275;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1276;Process Engineering Area I;Engineering & Innovation;Employee_1276;ID1276;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1277;Process Engineering Area I;Engineering & Innovation;Employee_1277;ID1277;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1278;Process Engineering Area I;Engineering & Innovation;Employee_1278;ID1278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1279;Process Engineering Area I;Engineering & Innovation;Employee_1279;ID1279;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;FALSE
1280;Process Engineering Area I;Engineering & Innovation;Employee_1280;ID1280;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1281;Process Engineering Area I;Engineering & Innovation;Employee_1281;ID1281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1282;Process Engineering Area I;Engineering & Innovation;Employee_1282;ID1282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1283;Process Engineering Area I;Engineering & Innovation;Employee_1283;ID1283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1284;Process Engineering Area I;Engineering & Innovation;Employee_1284;ID1284;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1285;Process Engineering Area I;Engineering & Innovation;Employee_1285;ID1285;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;FALSE
1286;Process Engineering Area I;Engineering & Innovation;Employee_1286;ID1286;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1287;Process Engineering Area II;Engineering & Innovation;Employee_1287;ID1287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1288;Process Engineering Area II;Engineering & Innovation;Employee_1288;ID1288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1289;Process Engineering Area II;Engineering & Innovation;Employee_1289;ID1289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1290;Process Engineering Area II;Engineering & Innovation;Employee_1290;ID1290;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1291;Process Engineering Area II;Engineering & Innovation;Employee_1291;ID1291;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1292;Process Engineering Area II;Engineering & Innovation;Employee_1292;ID1292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1293;Process Engineering Area II;Engineering & Innovation;Employee_1293;ID1293;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1294;Process Engineering Area II;Engineering & Innovation;Employee_1294;ID1294;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1295;Process Engineering Area II;Engineering & Innovation;Employee_1295;ID1295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1296;Process Engineering Area II;Engineering & Innovation;Employee_1296;ID1296;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1297;Process Engineering Area II;Engineering & Innovation;Employee_1297;ID1297;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1298;Process Engineering Area II;Engineering & Innovation;Employee_1298;ID1298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1299;Process Engineering Area II;Engineering & Innovation;Employee_1299;ID1299;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1300;Process Engineering Area II;Engineering & Innovation;Employee_1300;ID1300;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1301;Process Engineering Area II;Engineering & Innovation;Employee_1301;ID1301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1302;Process Engineering Area II;Engineering & Innovation;Employee_1302;ID1302;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;FALSE
1303;Process Engineering Area II;Engineering & Innovation;Employee_1303;ID1303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1304;Project Engineering;Engineering & Innovation;Employee_1304;ID1304;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1305;Project Engineering;Engineering & Innovation;Employee_1305;ID1305;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1306;Project Engineering;Engineering & Innovation;Employee_1306;ID1306;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1307;Project Engineering;Engineering & Innovation;Employee_1307;ID1307;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1308;Project Engineering;Engineering & Innovation;Employee_1308;ID1308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1309;Project Engineering;Engineering & Innovation;Employee_1309;ID1309;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1310;Project Engineering;Engineering & Innovation;Employee_1310;ID1310;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1311;Project Engineering;Engineering & Innovation;Employee_1311;ID1311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1312;Project Engineering;Engineering & Innovation;Employee_1312;ID1312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
1313;Project Engineering;Engineering & Innovation;Employee_1313;ID1313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;FALSE
1314;Project Engineering;Engineering & Innovation;Employee_1314;ID1314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
1315;Project Engineering;Engineering & Innovation;Employee_1315;ID1315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1316;Project Engineering;Engineering & Innovation;Employee_1316;ID1316;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1317;Project Engineering;Engineering & Innovation;Employee_1317;ID1317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1318;Project Engineering;Engineering & Innovation;Employee_1318;ID1318;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1319;Energy Con & Loss Control;Engineering & Innovation;Employee_1319;ID1319;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
1320;Energy Con & Loss Control;Engineering & Innovation;Employee_1320;ID1320;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1321;Energy Con & Loss Control;Engineering & Innovation;Employee_1321;ID1321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1322;Energy Con & Loss Control;Engineering & Innovation;Employee_1322;ID1322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1323;Energy Con & Loss Control;Engineering & Innovation;Employee_1323;ID1323;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
1324;Energy Con & Loss Control;Engineering & Innovation;Employee_1324;ID1324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1325;Energy Con & Loss Control;Engineering & Innovation;Employee_1325;ID1325;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1326;Energy Con & Loss Control;Engineering & Innovation;Employee_1326;ID1326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1327;Energy Con & Loss Control;Engineering & Innovation;Employee_1327;ID1327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1328;Energy Con & Loss Control;Engineering & Innovation;Employee_1328;ID1328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
1329;Energy Con & Loss Control;Engineering & Innovation;Employee_1329;ID1329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1330;Energy Con & Loss Control;Engineering & Innovation;Employee_1330;ID1330;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1331;Energy Con & Loss Control;Engineering & Innovation;Employee_1331;ID1331;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1332;Reliability;Asset Reliability Management;Employee_1332;ID1332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
1333;Asset Integrity;Asset Reliability Management;Employee_1333;ID1333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1334;Equipment Reliability;Asset Reliability Management;Employee_1334;ID1334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1335;Equipment Reliability;Asset Reliability Management;Employee_1335;ID1335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1336;Equipment Reliability;Asset Reliability Management;Employee_1336;ID1336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1337;Equipment Reliability;Asset Reliability Management;Employee_1337;ID1337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1338;Equipment Reliability;Asset Reliability Management;Employee_1338;ID1338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1339;Plant Reliability;Asset Reliability Management;Employee_1339;ID1339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1340;Plant Reliability;Asset Reliability Management;Employee_1340;ID1340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;FALSE
1341;Plant Reliability;Asset Reliability Management;Employee_1341;ID1341;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;FALSE
1342;OPI;Operational Performance Improvement;Employee_1342;ID1342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;FALSE
1343;OPI;Operational Performance Improvement;Employee_1343;ID1343;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;1;0;0;FALSE
1344;OPI;Operational Performance Improvement;Employee_1344;ID1344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1345;OPI;Operational Performance Improvement;Employee_1345;ID1345;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;FALSE
1346;OPI;Operational Performance Improvement;Employee_1346;ID1346;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1347;OPI;Operational Performance Improvement;Employee_1347;ID1347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1348;OPI;Operational Performance Improvement;Employee_1348;ID1348;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1349;OPI;Operational Performance Improvement;Employee_1349;ID1349;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1350;HSSE;Health, Safety & Environment;Employee_1350;ID1350;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1351;Emergency & Insurance;Health, Safety & Environment;Employee_1351;ID1351;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1352;Emergency & Insurance;Health, Safety & Environment;Employee_1352;ID1352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1353;Emergency & Insurance;Health, Safety & Environment;Employee_1353;ID1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1354;Emergency & Insurance;Health, Safety & Environment;Employee_1354;ID1354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1355;Emergency & Insurance;Health, Safety & Environment;Employee_1355;ID1355;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1356;Emergency & Insurance;Health, Safety & Environment;Employee_1356;ID1356;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1357;Emergency & Insurance;Health, Safety & Environment;Employee_1357;ID1357;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;FALSE
1358;Emergency & Insurance;Health, Safety & Environment;Employee_1358;ID1358;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1359;Emergency & Insurance;Health, Safety & Environment;Employee_1359;ID1359;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1360;Emergency & Insurance;Health, Safety & Environment;Employee_1360;ID1360;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1361;Emergency & Insurance;Health, Safety & Environment;Employee_1361;ID1361;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1362;Emergency & Insurance;Health, Safety & Environment;Employee_1362;ID1362;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1363;Emergency & Insurance;Health, Safety & Environment;Employee_1363;ID1363;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1364;Emergency & Insurance;Health, Safety & Environment;Employee_1364;ID1364;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1365;Emergency & Insurance;Health, Safety & Environment;Employee_1365;ID1365;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1366;Emergency & Insurance;Health, Safety & Environment;Employee_1366;ID1366;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1367;Emergency & Insurance;Health, Safety & Environment;Employee_1367;ID1367;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1368;Emergency & Insurance;Health, Safety & Environment;Employee_1368;ID1368;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1369;Emergency & Insurance;Health, Safety & Environment;Employee_1369;ID1369;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1370;Emergency & Insurance;Health, Safety & Environment;Employee_1370;ID1370;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1371;Emergency & Insurance;Health, Safety & Environment;Employee_1371;ID1371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;FALSE
1372;Emergency & Insurance;Health, Safety & Environment;Employee_1372;ID1372;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1373;Emergency & Insurance;Health, Safety & Environment;Employee_1373;ID1373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1374;Emergency & Insurance;Health, Safety & Environment;Employee_1374;ID1374;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
1375;Emergency & Insurance;Health, Safety & Environment;Employee_1375;ID1375;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1376;Emergency & Insurance;Health, Safety & Environment;Employee_1376;ID1376;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1377;Emergency & Insurance;Health, Safety & Environment;Employee_1377;ID1377;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
1378;Emergency & Insurance;Health, Safety & Environment;Employee_1378;ID1378;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
1379;Emergency & Insurance;Health, Safety & Environment;Employee_1379;ID1379;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
1380;Emergency & Insurance;Health, Safety & Environment;Employee_1380;ID1380;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1381;Emergency & Insurance;Health, Safety & Environment;Employee_1381;ID1381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1382;Safety;Health, Safety & Environment;Employee_1382;ID1382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;FALSE
1383;Safety;Health, Safety & Environment;Employee_1383;ID1383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1384;Safety;Health, Safety & Environment;Employee_1384;ID1384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1385;Safety;Health, Safety & Environment;Employee_1385;ID1385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1386;Safety;Health, Safety & Environment;Employee_1386;ID1386;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1387;Safety;Health, Safety & Environment;Employee_1387;ID1387;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1388;Safety;Health, Safety & Environment;Employee_1388;ID1388;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1389;Safety;Health, Safety & Environment;Employee_1389;ID1389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1390;Environment;Health, Safety & Environment;Employee_1390;ID1390;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1391;Environment;Health, Safety & Environment;Employee_1391;ID1391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;FALSE
1392;Environment;Health, Safety & Environment;Employee_1392;ID1392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
1393;Environment;Health, Safety & Environment;Employee_1393;ID1393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1394;Environment;Health, Safety & Environment;Employee_1394;ID1394;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1395;Environment;Health, Safety & Environment;Employee_1395;ID1395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1396;Health;Health, Safety & Environment;Employee_1396;ID1396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1397;Health;Health, Safety & Environment;Employee_1397;ID1397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;FALSE
1398;Health;Health, Safety & Environment;Employee_1398;ID1398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1399;Health;Health, Safety & Environment;Employee_1399;ID1399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;FALSE
1400;Health;Health, Safety & Environment;Employee_1400;ID1400;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;1;0;FALSE
1401;Security;Health, Safety & Environment;Employee_1401;ID1401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1402;Security;Health, Safety & Environment;Employee_1402;ID1402;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1403;Security;Health, Safety & Environment;Employee_1403;ID1403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1404;HSSE;Health, Safety & Environment;Employee_1404;ID1404;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
1405;Procurement;Supply Chain & Procurement;Employee_1405;ID1405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1406;Purchasing;Supply Chain & Procurement;Employee_1406;ID1406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;FALSE
1407;Purchasing;Supply Chain & Procurement;Employee_1407;ID1407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;FALSE
1408;Purchasing;Supply Chain & Procurement;Employee_1408;ID1408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
1409;Purchasing;Supply Chain & Procurement;Employee_1409;ID1409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
1410;Purchasing;Supply Chain & Procurement;Employee_1410;ID1410;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1411;Purchasing;Supply Chain & Procurement;Employee_1411;ID1411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1412;Purchasing;Supply Chain & Procurement;Employee_1412;ID1412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1413;Inventory Control;Supply Chain & Procurement;Employee_1413;ID1413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1414;Inventory Control;Supply Chain & Procurement;Employee_1414;ID1414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
1415;Inventory Control;Supply Chain & Procurement;Employee_1415;ID1415;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;FALSE
1416;Inventory Control;Supply Chain & Procurement;Employee_1416;ID1416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1417;Inventory Control;Supply Chain & Procurement;Employee_1417;ID1417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
1418;Inventory Control;Supply Chain & Procurement;Employee_1418;ID1418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;FALSE
1419;Inventory Control;Supply Chain & Procurement;Employee_1419;ID1419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;FALSE
1420;Inventory Control;Supply Chain & Procurement;Employee_1420;ID1420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
1421;Inventory Control;Supply Chain & Procurement;Employee_1421;ID1421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
