no,nama_pekerja,id_pekerja,bagian,fungsi,start_date,end_date,bulan,lokasi,dur,training_id,nama_pelatihan,layering,gender,sumber_data,educational_establishment,skill_group,jenis_pelatihan,valid_for_'year,expire_date,month_ed,year_ed,status,nama_lembaga/provider_sertifikasi,tgl_terima__sertifikat,data_issue
1469,Employee_0653,ID0653,GTO RFCC,Processing Line C,2025-07-09,2025-07-10,July,Purwokerto,2,0063,Gas Tester Training,Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-10,7,2025,Aktif,NULL,NULL,False
1470,Employee_1480,ID1480,IT/OT Security,Information Technology Services,2025-07-14,2025-07-16,July,Purwokerto,3,3780,Intermediate Safety for Refinery (ISR),Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-07-16,7,2025,Aktif,NULL,NULL,False
1471,Employee_1432,ID1432,Contract Office,Supply Chain & Procurement,2025-07-21,2025-07-23,July,Semarang,3,3780,Intermediate Safety for Refinery (ISR),Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1472,Employee_1442,ID1442,Budgeting,Finance & Accounting,2025-07-21,2025-07-23,July,Semarang,3,3780,Intermediate Safety for Refinery (ISR),Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1473,Employee_0057,ID0057,Fuel Oil Complex II,Processing Line A,2025-07-21,2025-07-23,July,Jakarta,3,3780,Intermediate Safety for Refinery (ISR),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1474,Employee_1444,ID1444,Hydrocarbon Accounting,Finance & Accounting,2025-07-21,2025-07-23,July,Yogyakarta,3,3780,Intermediate Safety for Refinery (ISR),Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1475,Employee_0060,ID0060,Fuel Oil Complex II,Processing Line A,2025-07-21,2025-07-23,July,Purwokerto,3,3780,Intermediate Safety for Refinery (ISR),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1476,Employee_1481,ID1481,IT Operation,Information Technology Services,2025-07-21,2025-07-23,July,Bogor,3,3780,Intermediate Safety for Refinery (ISR),Staff,Female,SAP,Training,Supporting Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1477,Employee_0635,ID0635,Utilities RFCC,Processing Line C,2025-07-21,2025-07-23,July,Purwokerto,3,2278,Pelatihan Ahli Teknik (AT),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1478,Employee_0685,ID0685,GTO RFCC,Processing Line C,2025-07-21,2025-07-23,July,Jakarta,3,2278,Pelatihan Ahli Teknik (AT),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1479,Employee_0122,ID0122,Fuel Oil Complex II,Processing Line A,2025-07-21,2025-07-23,July,Bandung,3,2276,Pelatihan Gas Safety Inspector (GSI),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1480,Employee_0591,ID0591,RFCC,Processing Line C,2025-07-21,2025-07-23,July,Bandung,3,2276,Pelatihan Gas Safety Inspector (GSI),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1481,Employee_0046,ID0046,Fuel Oil Complex I,Processing Line A,2025-07-21,2025-07-23,July,Jakarta,3,2276,Pelatihan Gas Safety Inspector (GSI),Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1482,Employee_0615,ID0615,Utilities RFCC,Processing Line C,2025-07-21,2025-07-23,July,Palembang,3,2277,Pelatihan Safety Inspector (SI),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1483,Employee_0635,ID0635,Utilities RFCC,Processing Line C,2025-07-24,2025-07-24,July,Jakarta,1,2258,Sertifikasi Ahli Teknik (AT),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-24,7,2025,Aktif,NULL,NULL,False
1484,Employee_0685,ID0685,GTO RFCC,Processing Line C,2025-07-24,2025-07-24,July,Jakarta,1,2258,Sertifikasi Ahli Teknik (AT),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-24,7,2025,Aktif,NULL,NULL,False
1485,Employee_1293,ID1293,Process Engineering Area II,Engineering & Innovation,2025-07-02,2025-07-02,July,Purwokerto,1,0313,Sertifikasi First Aider Level 2,Staff,Male,SAP,Sertifikasi Kompetensi,engineering Group,Certification,NULL,2025-07-02,7,2025,Aktif,NULL,NULL,False
1486,Employee_1331,ID1331,Energy Con & Loss Control,Engineering & Innovation,2025-07-02,2025-07-02,July,Purwokerto,1,0313,Sertifikasi First Aider Level 2,Staff,Female,SAP,Sertifikasi Kompetensi,engineering Group,Certification,NULL,2025-07-02,7,2025,Aktif,NULL,NULL,False
1487,Employee_0306,ID0306,SRU & IPAL,Processing Line B,2025-07-02,2025-07-02,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-02,7,2025,Aktif,NULL,NULL,False
1488,Employee_0670,ID0670,GTO RFCC,Processing Line C,2025-07-02,2025-07-02,July,Palembang,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-02,7,2025,Aktif,NULL,NULL,False
1489,Employee_0021,ID0021,Fuel Oil Complex I,Processing Line A,2025-07-02,2025-07-02,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-02,7,2025,Aktif,NULL,NULL,False
1490,Employee_0086,ID0086,Fuel Oil Complex II,Processing Line A,2025-07-11,2025-07-11,July,Cilacap,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1491,Employee_0694,ID0694,GTO RFCC,Processing Line C,2025-07-11,2025-07-11,July,Bogor,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1492,Employee_0055,ID0055,Fuel Oil Complex I,Processing Line A,2025-07-11,2025-07-11,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1493,Employee_0130,ID0130,Fuel Oil Complex II,Processing Line A,2025-07-23,2025-07-23,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Female,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1494,Employee_0406,ID0406,LOC II,Processing Line B,2025-07-23,2025-07-23,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1495,Employee_0460,ID0460,LOC III,Processing Line B,2025-07-23,2025-07-23,July,Surabaya,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1496,Employee_0584,ID0584,RFCC,Processing Line C,2025-07-23,2025-07-23,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1497,Employee_0704,ID0704,GTO RFCC,Processing Line C,2025-07-23,2025-07-23,July,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1498,Employee_0736,ID0736,Utilities,Processing Line C,2025-07-23,2025-07-23,July,Palembang,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1499,Employee_0033,ID0033,Fuel Oil Complex I,Processing Line A,2025-07-23,2025-07-23,July,Purwokerto,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1500,Employee_0649,ID0649,Utilities RFCC,Processing Line C,2025-07-23,2025-07-23,July,Cilacap,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-23,7,2025,Aktif,NULL,NULL,False
1501,Employee_0122,ID0122,Fuel Oil Complex II,Processing Line A,2025-07-24,2025-07-24,July,Jakarta,1,2256,Sertifikasi Gas Safety Inspector (GSI),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-24,7,2025,Aktif,NULL,NULL,False
1502,Employee_0591,ID0591,RFCC,Processing Line C,2025-07-24,2025-07-24,July,Jakarta,1,2256,Sertifikasi Gas Safety Inspector (GSI),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-24,7,2025,Aktif,NULL,NULL,False
1503,Employee_0046,ID0046,Fuel Oil Complex I,Processing Line A,2025-07-24,2025-07-24,July,Purwokerto,1,2256,Sertifikasi Gas Safety Inspector (GSI),Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-24,7,2025,Aktif,NULL,NULL,False
1504,Employee_0149,ID0149,Oil Movement 60 & NBM,Processing Line A,2025-07-11,2025-07-11,July,Cilacap,1,0325,Sertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1505,Employee_0167,ID0167,Oil Movement 60 & NBM,Processing Line A,2025-07-11,2025-07-11,July,Palembang,1,0325,Sertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1506,Employee_0091,ID0091,Fuel Oil Complex II,Processing Line A,2025-07-11,2025-07-11,July,Cilacap,1,0325,Sertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1507,Employee_0653,ID0653,GTO RFCC,Processing Line C,2025-07-11,2025-07-11,July,Bogor,1,0325,Sertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-11,7,2025,Aktif,NULL,NULL,False
1508,Employee_0615,ID0615,Utilities RFCC,Processing Line C,2025-07-24,2025-07-24,July,Jakarta,1,2257,Sertifikasi Safety Inspector (SI),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-07-24,7,2025,Aktif,NULL,NULL,False
1509,Employee_1418,ID1418,Inventory Control,Supply Chain & Procurement,2025-08-01,2025-08-01,August,Jakarta,1,0313,Sertifikasi First Aider Level 2,Staff,Male,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1510,Employee_0610,ID0610,Utilities RFCC,Processing Line C,2025-08-01,2025-08-01,August,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Female,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1511,Employee_1435,ID1435,Warehousing,Supply Chain & Procurement,2025-08-01,2025-08-01,August,Cirebon,1,0313,Sertifikasi First Aider Level 2,Staff,Male,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1512,Employee_1302,ID1302,Process Engineering Area II,Engineering & Innovation,2025-08-01,2025-08-01,August,Semarang,1,0313,Sertifikasi First Aider Level 2,Staff,Female,SAP,Sertifikasi Kompetensi,engineering Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1513,Employee_0023,ID0023,Fuel Oil Complex I,Processing Line A,2025-08-01,2025-08-01,August,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1514,Employee_0391,ID0391,LOC II,Processing Line B,2025-08-01,2025-08-01,August,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1515,Employee_0462,ID0462,LOC III,Processing Line B,2025-08-01,2025-08-01,August,Purwokerto,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1516,Employee_0669,ID0669,GTO RFCC,Processing Line C,2025-08-01,2025-08-01,August,Palembang,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1517,Employee_0676,ID0676,GTO RFCC,Processing Line C,2025-08-01,2025-08-01,August,Jakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1518,Employee_0842,ID0842,Planning & Scheduling,Maintenance Strategy & Planning,2025-08-01,2025-08-01,August,Yogyakarta,1,0313,Sertifikasi First Aider Level 2,Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1519,Employee_0559,ID0559,RFCC,Processing Line C,2025-08-01,2025-08-01,August,Yogyakarta,1,0313,Sertifikasi First Aider Level 2,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-01,8,2025,Aktif,NULL,NULL,False
1520,Employee_0621,ID0621,Utilities RFCC,Processing Line C,2025-08-04,2025-08-09,August,Bandung,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1521,Employee_0628,ID0628,Utilities RFCC,Processing Line C,2025-08-04,2025-08-09,August,Bandung,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1522,Employee_0524,ID0524,Paraxylene,Processing Line B,2025-08-04,2025-08-09,August,Cilacap,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1523,Employee_0518,ID0518,Paraxylene,Processing Line B,2025-08-04,2025-08-09,August,Cilacap,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1524,Employee_0294,ID0294,SRU & IPAL,Processing Line B,2025-08-04,2025-08-09,August,Yogyakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1525,Employee_0432,ID0432,LOC III,Processing Line B,2025-08-04,2025-08-09,August,Purwokerto,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1526,Employee_0433,ID0433,LOC III,Processing Line B,2025-08-04,2025-08-09,August,Yogyakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1527,Employee_0435,ID0435,LOC III,Processing Line B,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1528,Employee_0514,ID0514,Paraxylene,Processing Line B,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1529,Employee_0527,ID0527,Paraxylene,Processing Line B,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1530,Employee_0566,ID0566,RFCC,Processing Line C,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1531,Employee_0634,ID0634,Utilities RFCC,Processing Line C,2025-08-04,2025-08-09,August,Cilacap,6,0591,Sertifikasi Operator Boiler Kelas I,Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1532,Employee_0648,ID0648,Utilities RFCC,Processing Line C,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1533,Employee_0798,ID0798,Utilities,Processing Line C,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1534,Employee_0719,ID0719,Utilities,Processing Line C,2025-08-04,2025-08-09,August,Palembang,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1535,Employee_0734,ID0734,Utilities,Processing Line C,2025-08-04,2025-08-09,August,Cilacap,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1536,Employee_0745,ID0745,Utilities,Processing Line C,2025-08-04,2025-08-09,August,Jakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1537,Employee_0800,ID0800,Utilities,Processing Line C,2025-08-04,2025-08-09,August,Semarang,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1538,Employee_0027,ID0027,Fuel Oil Complex I,Processing Line A,2025-08-04,2025-08-09,August,Purwokerto,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1539,Employee_0028,ID0028,Fuel Oil Complex I,Processing Line A,2025-08-04,2025-08-09,August,Bandung,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1540,Employee_0029,ID0029,Fuel Oil Complex I,Processing Line A,2025-08-04,2025-08-09,August,Yogyakarta,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1541,Employee_0049,ID0049,Fuel Oil Complex I,Processing Line A,2025-08-04,2025-08-09,August,Cilacap,6,0591,Sertifikasi Operator Boiler Kelas I,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-09,8,2025,Aktif,NULL,NULL,False
1542,Employee_1415,ID1415,Inventory Control,Supply Chain & Procurement,2025-08-04,2025-08-06,August,Purwokerto,3,0103,Pelatihan ERM ISO 31000 CRP CRA,Staff,Female,SAP,Training,Supporting Group,Technical Training,NULL,2025-08-06,8,2025,Aktif,NULL,NULL,False
1543,Employee_1061,ID1061,Maintenance Area 6,Electrical & Instrument Maintenance,2025-08-04,2025-08-06,August,Purwokerto,3,0103,Pelatihan ERM ISO 31000 CRP CRA,Sr. Staff,Male,SAP,Training,Maintenance Group,Technical Training,NULL,2025-08-06,8,2025,Aktif,NULL,NULL,False
1544,Employee_0086,ID0086,Fuel Oil Complex II,Processing Line A,2025-08-05,2025-08-06,August,Jakarta,2,0449,Resertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-06,8,2025,Aktif,NULL,NULL,False
1545,Employee_0158,ID0158,Oil Movement 60 & NBM,Processing Line A,2025-08-05,2025-08-06,August,Palembang,2,0449,Resertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-06,8,2025,Aktif,NULL,NULL,False
1546,Employee_0212,ID0212,Oil Movement 60 & NBM,Processing Line A,2025-08-05,2025-08-06,August,Jakarta,2,0449,Resertifikasi Gas Tester,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,NULL,2025-08-06,8,2025,Aktif,NULL,NULL,False
