record_id;id_pekerja;training_id;jenis_pelatihan;layering;skill_group;educational_establishment;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;nama_lembaga_sertifikasi;tgl_terima_sertifikat;sumber_data
ET01453;ID0130;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01454;ID0406;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01455;ID0460;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01456;ID0584;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01457;ID0704;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01458;ID0736;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01459;ID0033;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01460;ID0649;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;23/07/2025;23/07/2025;July;Bandung;1;Aktif;23/07/2025;7;2025;;;SAP
ET01461;ID0122;2256;Certification;Staff;Production Group;Sertifikasi Kompetensi;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;;;SAP
ET01462;ID0591;2256;Certification;Staff;Production Group;Sertifikasi Kompetensi;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;;;SAP
ET01463;ID0046;2256;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;;;SAP
ET01464;ID0149;325;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;;;SAP
ET01465;ID0167;325;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;;;SAP
ET01466;ID0091;325;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;;;SAP
ET01467;ID0653;325;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;;;SAP
ET01468;ID0615;2257;Certification;Staff;Production Group;Sertifikasi Kompetensi;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;;;SAP
ET01469;ID1418;313;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;;;SAP
ET01470;ID0610;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01471;ID1435;313;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;;;SAP
ET01472;ID1302;313;Certification;Staff;engineering Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01473;ID0023;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01474;ID0391;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01475;ID0462;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;;;SAP
ET01476;ID0669;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01477;ID0676;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01478;ID0842;313;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Bandung;1;Aktif;01/08/2025;8;2025;;;SAP
ET01479;ID0559;313;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;;;SAP
ET01480;ID0621;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01481;ID0628;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01482;ID0524;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01483;ID0518;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01484;ID0294;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01485;ID0432;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01486;ID0433;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01487;ID0435;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01488;ID0514;591;Certification;Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01489;ID0527;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01490;ID0566;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01491;ID0634;591;Certification;Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01492;ID0648;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01493;ID0798;591;Certification;Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01494;ID0719;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01495;ID0734;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01496;ID0745;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01497;ID0800;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01498;ID0027;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01499;ID0028;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01500;ID0029;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01501;ID0049;591;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;04/08/2025;09/08/2025;August;Semarang;6;Aktif;09/08/2025;8;2025;;;SAP
ET01502;ID1415;103;Technical Training;Staff;Supporting Group;Training;04/08/2025;06/08/2025;August;Semarang;3;Aktif;06/08/2025;8;2025;;;SAP
ET01503;ID1061;103;Technical Training;Sr. Staff;Maintenance Group;Training;04/08/2025;06/08/2025;August;Semarang;3;Aktif;06/08/2025;8;2025;;;SAP
ET01504;ID0086;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01505;ID0158;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01506;ID0212;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01507;ID0203;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01508;ID0173;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01509;ID0177;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01510;ID0245;449;Certification;Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01511;ID0316;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01512;ID0315;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01513;ID0290;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01514;ID0333;449;Certification;Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01515;ID0352;449;Certification;Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01516;ID0414;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01517;ID0482;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01518;ID0489;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01519;ID0528;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01520;ID0031;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01521;ID0048;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01522;ID0052;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01523;ID0053;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;05/08/2025;06/08/2025;August;Jakarta;2;Aktif;06/08/2025;8;2025;;;SAP
ET01524;ID0303;71;HSSE Training;Staff;Production Group;Training;06/08/2025;07/08/2025;August;Bandung;2;Aktif;07/08/2025;8;2025;;;SAP
ET01525;ID0543;71;HSSE Training;Staff;Production Group;Training;06/08/2025;07/08/2025;August;Bandung;2;Aktif;07/08/2025;8;2025;;;SAP
ET01526;ID1077;1539;Certification;Jr. Staff;Maintenance Group;Sertifikasi Kompetensi;07/08/2025;07/08/2025;August;Jakarta;1;Aktif;07/08/2025;8;2025;;;SAP
ET01527;ID1415;322;Certification;Staff;Supporting Group;Sertifikasi Kompetensi;07/08/2025;07/08/2025;August;Semarang;1;Aktif;07/08/2025;8;2025;;;SAP
ET01528;ID1061;322;Certification;Sr. Staff;Maintenance Group;Sertifikasi Kompetensi;07/08/2025;07/08/2025;August;Semarang;1;Aktif;07/08/2025;8;2025;;;SAP
ET01529;ID0303;313;Certification;Staff;Production Group;Sertifikasi Kompetensi;08/08/2025;08/08/2025;August;Bandung;1;Aktif;08/08/2025;8;2025;;;SAP
ET01530;ID0543;313;Certification;Staff;Production Group;Sertifikasi Kompetensi;08/08/2025;08/08/2025;August;Bandung;1;Aktif;08/08/2025;8;2025;;;SAP
ET01531;ID1077;1540;Certification;Jr. Staff;Maintenance Group;Sertifikasi Kompetensi;08/08/2025;08/08/2025;August;Jakarta;1;Aktif;08/08/2025;8;2025;;;SAP
ET01532;ID0539;65;HSSE Training;Staff;Production Group;Training;11/08/2025;13/08/2025;August;Bandung;3;Aktif;13/08/2025;8;2025;;;SAP
ET01533;ID1328;65;HSSE Training;Staff;engineering Group;Training;11/08/2025;13/08/2025;August;Bandung;3;Aktif;13/08/2025;8;2025;;;SAP
ET01534;ID0979;627;HSSE Training;Sr. Staff;Maintenance Group;Training;11/08/2025;15/08/2025;August;Bandung;5;Aktif;15/08/2025;8;2025;;;SAP
ET01535;ID1176;627;HSSE Training;Sr. Staff;Production Group;Training;11/08/2025;15/08/2025;August;Bandung;5;Aktif;15/08/2025;8;2025;;;SAP
ET01536;ID1285;65;HSSE Training;Staff;engineering Group;Training;11/08/2025;13/08/2025;August;Bandung;3;Aktif;13/08/2025;8;2025;;;SAP
ET01537;ID0347;1248;HSSE Training;Staff;Production Group;Training;12/08/2025;15/08/2025;August;Magelang;4;Aktif;15/08/2025;8;2025;;;SAP
ET01538;ID0335;1248;HSSE Training;Staff;Production Group;Training;12/08/2025;15/08/2025;August;Magelang;4;Aktif;15/08/2025;8;2025;;;SAP
ET01539;ID0539;670;Certification;Staff;Production Group;Sertifikasi Kompetensi;14/08/2025;15/08/2025;August;Bandung;2;Aktif;15/08/2025;8;2025;;;SAP
ET01540;ID1328;670;Certification;Staff;engineering Group;Sertifikasi Kompetensi;14/08/2025;15/08/2025;August;Bandung;2;Aktif;15/08/2025;8;2025;;;SAP
ET01541;ID1285;670;Certification;Staff;engineering Group;Sertifikasi Kompetensi;14/08/2025;15/08/2025;August;Bandung;2;Aktif;15/08/2025;8;2025;;;SAP
ET01542;ID0618;4725;HSSE Training;Staff;Production Group;Training;19/08/2025;22/08/2025;August;Bandung;4;Aktif;22/08/2025;8;2025;;;SAP
ET01543;ID1374;1088;Certification;Jr. Staff;HSSE Group;Sertifikasi Kompetensi;19/08/2025;26/08/2025;August;Yogyakarta;8;Aktif;26/08/2025;8;2025;;;SAP
ET01544;ID1378;1088;Certification;Jr. Staff;HSSE Group;Sertifikasi Kompetensi;19/08/2025;26/08/2025;August;Yogyakarta;8;Aktif;26/08/2025;8;2025;;;SAP
ET01545;ID1379;1088;Certification;Jr. Staff;HSSE Group;Sertifikasi Kompetensi;19/08/2025;26/08/2025;August;Yogyakarta;8;Aktif;26/08/2025;8;2025;;;SAP
ET01546;ID0221;4725;HSSE Training;Sr. Staff;Production Group;Training;19/08/2025;22/08/2025;August;Bandung;4;Aktif;22/08/2025;8;2025;;;SAP
ET01547;ID0373;699;HSSE Training;Staff;Production Group;Training;19/08/2025;31/08/2025;August;Yogyakarta;13;Aktif;31/08/2025;8;2025;;;SAP
ET01548;ID0424;699;HSSE Training;Staff;Production Group;Training;19/08/2025;31/08/2025;August;Yogyakarta;13;Aktif;31/08/2025;8;2025;;;SAP
ET01549;ID0544;4725;HSSE Training;Staff;Production Group;Training;19/08/2025;22/08/2025;August;Bandung;4;Aktif;22/08/2025;8;2025;;;SAP
ET01550;ID0574;699;HSSE Training;Staff;Production Group;Training;19/08/2025;31/08/2025;August;Yogyakarta;13;Aktif;31/08/2025;8;2025;;;SAP
ET01551;ID0847;4725;HSSE Training;Staff;Maintenance Group;Training;19/08/2025;22/08/2025;August;Bandung;4;Aktif;22/08/2025;8;2025;;;SAP
ET01552;ID1089;4725;HSSE Training;Sr. Staff;Maintenance Group;Training;19/08/2025;22/08/2025;August;Bandung;4;Aktif;22/08/2025;8;2025;;;SAP
ET01553;ID1179;699;HSSE Training;Staff;engineering Group;Training;19/08/2025;31/08/2025;August;Yogyakarta;13;Aktif;31/08/2025;8;2025;;;SAP
ET01554;ID0784;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01555;ID0083;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01556;ID0087;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01557;ID0117;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01558;ID0287;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01559;ID0345;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01560;ID0387;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01561;ID0415;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01562;ID0431;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01563;ID0455;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01564;ID0503;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01565;ID0507;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01566;ID0560;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01567;ID0571;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01568;ID0662;449;Certification;Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01569;ID0846;1522;Technical Training;Staff;Maintenance Group;Training;21/08/2025;21/08/2025;August;Jakarta;1;Aktif;21/08/2025;8;2025;;;SAP
ET01570;ID0777;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01571;ID0736;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01572;ID0790;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01573;ID0756;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01574;ID0746;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01575;ID0810;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01576;ID0055;449;Certification;Jr. Staff;Production Group;Sertifikasi Kompetensi;21/08/2025;22/08/2025;August;Yogyakarta;2;Aktif;22/08/2025;8;2025;;;SAP
ET01577;ID1405;8474;Technical Training;Executive;Supporting Group;Training;21/08/2025;21/08/2025;August;Jakarta;1;Aktif;21/08/2025;8;2025;;;SAP
ET01578;ID0068;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01579;ID0058;671;HSSE Training;Sr. Staff;Production Group;Training;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;;;SAP
ET01580;ID0057;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01581;ID0163;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01582;ID1400;274;HSSE Training;Staff;HSSE Group;Training;25/08/2025;28/08/2025;August;Palembang;4;Aktif;28/08/2025;8;2025;;;SAP
ET01583;ID1357;627;HSSE Training;Staff;HSSE Group;Training;25/08/2025;29/08/2025;August;Bandung;5;Aktif;29/08/2025;8;2025;;;SAP
ET01584;ID0243;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01585;ID0288;53;HSSE Training;Jr. Staff;Production Group;Training;25/08/2025;27/08/2025;August;Palembang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01586;ID0330;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01587;ID0353;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01588;ID0374;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01589;ID0531;627;HSSE Training;Sr. Staff;Production Group;Training;25/08/2025;29/08/2025;August;Bandung;5;Aktif;29/08/2025;8;2025;;;SAP
ET01590;ID0430;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01591;ID0300;671;HSSE Training;Sr. Staff;Production Group;Training;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;;;SAP
ET01592;ID0495;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01593;ID0611;2276;HSSE Training;Sr. Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01594;ID0634;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01595;ID0573;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01596;ID0661;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01597;ID0654;671;HSSE Training;Sr. Staff;Production Group;Training;25/08/2025;27/08/2025;August;Jakarta;3;Aktif;27/08/2025;8;2025;;;SAP
ET01598;ID0165;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01599;ID1062;2276;HSSE Training;Staff;Maintenance Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01600;ID0769;2276;HSSE Training;Staff;Production Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
ET01601;ID1208;2276;HSSE Training;Staff;engineering Group;Training;25/08/2025;27/08/2025;August;Semarang;3;Aktif;27/08/2025;8;2025;;;SAP
